loan_amount_requested,loan_tenure_months,interest_rate_offered,cibil_score,debt_to_income_ratio,applicant_age,number_of_dependents,fraud_flag,loan_type_Car Loan,loan_type_Education Loan,loan_type_Home Loan,loan_type_Personal Loan,employment_status_Retired,employment_status_Salaried,employment_status_Self-Employed,employment_status_Student,employment_status_Unemployed,property_ownership_status_Owned,property_ownership_status_Rented,gender_Male,gender_Other
657000.0,360.0,10.93,687.0,2.67,55.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
804000.0,120.0,14.76,713.0,3.45,37.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
309000.0,240.0,9.99,629.0,6.64,34.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
784000.0,360.0,8.77,673.0,5.45,64.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
742000.0,36.0,10.2,707.0,5.67,50.0,2.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
494000.0,240.0,12.71,628.0,11.45,34.0,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
512000.0,360.0,13.95,696.0,10.0,38.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
946000.0,120.0,12.96,719.0,8.85,62.0,1.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
808000.0,24.0,11.44,657.0,3.15,38.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561000.0,120.0,10.99,737.0,5.19,24.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
100000.0,36.0,14.64,758.0,14.73,41.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
357000.0,24.0,11.41,607.0,12.04,39.0,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
367000.0,120.0,10.3,768.0,2.67,42.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
140000.0,60.0,12.7,717.0,5.31,40.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
772000.0,240.0,10.39,713.0,0.53,65.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
409000.0,60.0,12.81,741.0,12.0,62.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
790000.0,36.0,10.4,631.0,3.59,34.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
802000.0,36.0,12.7,665.0,6.0,65.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
575000.0,240.0,12.31,607.0,2.82,52.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
734000.0,24.0,12.39,587.0,7.66,55.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
662000.0,36.0,10.41,732.0,13.65,62.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
591000.0,60.0,9.84,653.0,2.07,44.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
755000.0,60.0,8.31,662.0,14.82,39.0,1.0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
692000.0,360.0,12.47,727.0,11.11,55.0,2.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
277000.0,24.0,10.52,676.0,1.68,25.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
464000.0,120.0,11.88,742.0,5.63,57.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
441000.0,60.0,7.81,720.0,10.8,49.0,2.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
100000.0,240.0,7.74,731.0,2.42,45.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
439000.0,12.0,7.32,658.0,8.72,38.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
100000.0,120.0,8.65,622.0,5.75,33.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
100000.0,360.0,12.68,695.0,13.7,48.0,2.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
260000.0,60.0,8.68,659.0,2.25,47.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
663000.0,12.0,7.83,683.0,1.63,49.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1190000.0,240.0,12.92,736.0,5.46,46.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
154000.0,36.0,10.86,693.0,8.59,31.0,4.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
217000.0,60.0,9.75,706.0,0.0,61.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
901000.0,60.0,7.45,751.0,3.09,54.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
100000.0,120.0,11.27,730.0,11.15,55.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1007000.0,36.0,7.71,707.0,4.07,36.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
987000.0,360.0,10.92,691.0,1.98,57.0,2.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1100000.0,36.0,12.85,806.0,2.13,34.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
601000.0,120.0,11.73,749.0,9.0,39.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
896000.0,240.0,8.16,612.0,7.34,30.0,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
361000.0,36.0,9.34,700.0,2.42,36.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
100000.0,24.0,12.23,670.0,7.94,45.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
100000.0,120.0,7.06,715.0,6.29,65.0,4.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1224000.0,12.0,12.35,668.0,5.81,47.0,1.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
530000.0,240.0,8.28,769.0,14.46,30.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
535000.0,60.0,12.63,745.0,0.0,27.0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1012000.0,24.0,13.58,764.0,4.28,45.0,4.0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
607000.0,120.0,9.99,634.0,3.33,54.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
481000.0,240.0,10.94,695.0,7.96,23.0,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
951000.0,360.0,7.0,710.0,19.11,54.0,4.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
538000.0,12.0,12.79,754.0,8.61,29.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
591000.0,24.0,12.19,720.0,4.05,58.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
300000.0,120.0,10.53,734.0,5.72,32.0,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,1
292000.0,24.0,11.38,717.0,4.36,36.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
100000.0,120.0,8.59,679.0,4.41,45.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
609000.0,120.0,9.4,678.0,3.13,28.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
792000.0,120.0,10.62,727.0,3.7,24.0,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1259000.0,12.0,8.15,692.0,2.7,32.0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
772000.0,60.0,9.93,781.0,2.59,25.0,4.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
392000.0,240.0,12.11,693.0,0.0,41.0,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
857000.0,60.0,13.74,604.0,9.17,54.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
100000.0,60.0,13.13,591.0,6.16,39.0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
587000.0,60.0,8.88,701.0,5.59,24.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
883000.0,36.0,8.91,694.0,0.0,48.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
611000.0,120.0,10.91,685.0,2.24,51.0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
608000.0,24.0,10.24,638.0,6.99,33.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
626000.0,60.0,12.32,704.0,2.76,47.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
524000.0,60.0,12.14,703.0,0.0,26.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
449000.0,36.0,12.15,737.0,11.05,42.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
516000.0,60.0,11.47,685.0,10.38,31.0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
563000.0,36.0,7.0,690.0,3.88,42.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
956000.0,36.0,10.29,661.0,4.91,25.0,2.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
100000.0,120.0,10.99,626.0,9.04,56.0,4.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
535000.0,60.0,8.79,694.0,11.38,59.0,4.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
449000.0,24.0,15.1,694.0,1.44,53.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
100000.0,240.0,12.12,762.0,15.81,36.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
529000.0,24.0,11.28,766.0,4.01,28.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
522000.0,12.0,8.6,688.0,9.07,48.0,3.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
541000.0,36.0,9.68,706.0,8.8,64.0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
685000.0,60.0,9.59,731.0,6.58,42.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
100000.0,60.0,11.17,610.0,5.61,47.0,1.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
357000.0,240.0,12.37,619.0,1.16,29.0,2.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
367000.0,120.0,9.21,749.0,9.03,28.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
100000.0,36.0,11.3,762.0,18.1,64.0,4.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
775000.0,36.0,9.93,640.0,9.84,47.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
681000.0,120.0,11.7,739.0,5.98,64.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
575000.0,12.0,9.25,714.0,5.46,51.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
389000.0,12.0,9.2,720.0,7.54,63.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
177000.0,360.0,9.42,616.0,0.77,53.0,3.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
366000.0,240.0,7.0,685.0,0.73,30.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
538000.0,12.0,12.13,706.0,5.27,26.0,1.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
618000.0,60.0,13.35,705.0,7.11,65.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
821000.0,240.0,9.58,686.0,1.39,60.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
214000.0,360.0,11.56,646.0,6.93,23.0,4.0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
284000.0,360.0,9.06,650.0,3.44,39.0,3.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
846000.0,24.0,10.42,694.0,17.55,32.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
327000.0,120.0,10.88,746.0,0.0,43.0,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
136000.0,360.0,12.17,590.0,7.71,59.0,4.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
564000.0,240.0,10.19,704.0,0.0,52.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
456000.0,120.0,12.16,731.0,1.76,43.0,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
347000.0,60.0,8.12,685.0,9.79,26.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
747000.0,120.0,10.03,632.0,12.18,44.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
965000.0,24.0,12.17,698.0,10.83,57.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
348000.0,36.0,8.7,751.0,6.38,63.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
781000.0,60.0,10.14,730.0,19.83,23.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
680000.0,12.0,9.7,796.0,5.37,53.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
963000.0,24.0,13.97,733.0,2.59,25.0,3.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
230000.0,360.0,11.91,637.0,5.26,54.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177000.0,12.0,12.62,715.0,0.21,31.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
329000.0,60.0,12.04,691.0,5.82,23.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
642000.0,36.0,13.4,751.0,6.54,24.0,2.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
649000.0,120.0,8.13,710.0,5.57,54.0,2.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1188000.0,120.0,10.09,680.0,5.16,31.0,2.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
524000.0,240.0,11.66,673.0,4.94,58.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
100000.0,36.0,15.14,683.0,2.5,29.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
758000.0,120.0,10.66,775.0,6.47,59.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
313000.0,36.0,11.28,746.0,1.44,26.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
704000.0,36.0,9.59,694.0,1.8,32.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
405000.0,120.0,7.6,647.0,3.26,33.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
500000.0,360.0,11.49,644.0,0.61,64.0,3.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
531000.0,24.0,8.55,710.0,2.43,30.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
533000.0,36.0,8.03,774.0,12.14,58.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
437000.0,36.0,10.26,741.0,5.13,55.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
519000.0,24.0,7.69,703.0,10.13,42.0,3.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
640000.0,36.0,11.64,776.0,10.0,52.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
273000.0,60.0,9.47,738.0,17.28,59.0,0.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
607000.0,120.0,9.87,689.0,1.81,47.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
539000.0,120.0,8.72,654.0,8.0,42.0,4.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
598000.0,60.0,13.25,626.0,0.0,43.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
196000.0,60.0,7.62,690.0,8.14,53.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
100000.0,60.0,10.46,668.0,8.73,56.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
498000.0,120.0,13.36,685.0,4.6,62.0,1.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
580000.0,120.0,9.82,589.0,5.91,56.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
608000.0,36.0,14.56,690.0,4.43,55.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
892000.0,24.0,11.76,598.0,6.19,38.0,2.0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
899000.0,60.0,10.69,679.0,10.04,56.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
699000.0,12.0,13.01,623.0,0.0,55.0,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
203000.0,360.0,10.13,806.0,5.94,45.0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
248000.0,36.0,11.08,641.0,6.06,25.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
160000.0,360.0,9.19,631.0,15.41,30.0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
100000.0,24.0,14.4,692.0,2.49,23.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
343000.0,24.0,9.36,684.0,8.06,34.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
632000.0,12.0,11.31,649.0,3.06,40.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
841000.0,12.0,13.58,670.0,6.9,42.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
334000.0,120.0,10.63,697.0,10.67,25.0,1.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
426000.0,60.0,11.4,691.0,15.0,45.0,2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
223000.0,24.0,10.97,738.0,2.71,31.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1019000.0,12.0,11.78,627.0,19.35,63.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
315000.0,36.0,11.08,747.0,3.33,53.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
463000.0,24.0,10.44,708.0,13.6,56.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
358000.0,12.0,10.61,666.0,8.87,22.0,4.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
292000.0,60.0,13.61,717.0,3.34,57.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1247000.0,240.0,12.13,769.0,12.87,31.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437000.0,60.0,9.15,605.0,3.03,30.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
862000.0,120.0,7.0,712.0,2.02,37.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
1195000.0,36.0,9.43,726.0,10.46,29.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
458000.0,240.0,14.19,682.0,4.32,42.0,2.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
139000.0,12.0,10.27,697.0,7.72,46.0,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
799000.0,120.0,7.76,613.0,14.69,34.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
161000.0,120.0,11.35,677.0,5.03,58.0,4.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
593000.0,24.0,10.22,705.0,0.29,24.0,3.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
506000.0,240.0,11.27,761.0,3.43,55.0,2.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1089000.0,60.0,8.23,641.0,4.53,61.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
982000.0,24.0,11.59,783.0,20.13,22.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
614000.0,360.0,7.94,677.0,10.32,33.0,1.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
115000.0,240.0,9.47,679.0,14.56,59.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
386000.0,360.0,13.0,714.0,4.43,49.0,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
164000.0,12.0,11.15,695.0,5.45,26.0,3.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
791000.0,240.0,11.93,744.0,4.61,56.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
861000.0,240.0,13.63,674.0,8.44,40.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
619000.0,240.0,9.56,695.0,16.25,29.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
520000.0,60.0,10.06,753.0,8.97,45.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
751000.0,360.0,8.91,680.0,6.47,44.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
184000.0,12.0,9.2,656.0,3.64,37.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
314000.0,12.0,7.4,692.0,4.55,30.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
100000.0,36.0,7.76,719.0,5.21,41.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
631000.0,120.0,14.42,721.0,5.25,52.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
881000.0,12.0,7.58,680.0,3.89,40.0,2.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
867000.0,24.0,7.0,712.0,7.5,62.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
494000.0,120.0,8.83,665.0,7.6,32.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
815000.0,12.0,9.01,663.0,4.04,60.0,2.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
548000.0,36.0,15.09,648.0,14.0,64.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
753000.0,240.0,11.11,718.0,5.48,60.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
473000.0,24.0,13.69,737.0,1.5,61.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
536000.0,36.0,11.48,740.0,9.02,21.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
469000.0,60.0,8.01,714.0,4.26,64.0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
235000.0,36.0,13.25,607.0,8.18,31.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
908000.0,360.0,12.64,698.0,7.85,45.0,4.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
430000.0,24.0,10.85,652.0,3.11,39.0,2.0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
286000.0,360.0,10.01,723.0,0.52,48.0,1.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
622000.0,240.0,11.97,706.0,3.82,26.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
579000.0,60.0,9.66,595.0,5.4,61.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
343000.0,240.0,10.91,658.0,1.76,53.0,4.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
664000.0,120.0,11.66,707.0,10.0,60.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100000.0,12.0,7.96,654.0,11.46,36.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
100000.0,120.0,9.13,791.0,4.23,46.0,2.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
245000.0,120.0,11.15,731.0,6.1,36.0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
337000.0,12.0,12.1,730.0,2.55,33.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
206000.0,240.0,9.15,700.0,11.08,32.0,3.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
609000.0,120.0,9.14,698.0,9.15,62.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
799000.0,60.0,8.8,652.0,5.29,64.0,4.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
480000.0,36.0,7.0,732.0,6.74,25.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
100000.0,24.0,10.49,592.0,6.81,56.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
395000.0,12.0,7.61,668.0,3.4,58.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
787000.0,24.0,9.66,703.0,0.96,52.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
461000.0,60.0,12.43,630.0,12.39,55.0,1.0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
535000.0,60.0,7.0,747.0,16.8,60.0,3.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
516000.0,120.0,10.99,632.0,8.94,33.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
291000.0,360.0,11.4,686.0,12.53,61.0,4.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
674000.0,240.0,12.75,774.0,5.73,53.0,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
462000.0,36.0,9.17,587.0,4.46,29.0,1.0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
606000.0,120.0,9.83,730.0,4.96,27.0,4.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
840000.0,60.0,10.33,729.0,4.88,63.0,2.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
533000.0,24.0,7.74,699.0,0.0,54.0,3.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
463000.0,360.0,8.71,606.0,6.19,35.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
477000.0,120.0,11.15,708.0,0.0,53.0,3.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
365000.0,24.0,11.26,583.0,3.2,26.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
378000.0,60.0,9.54,676.0,4.29,60.0,3.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
420000.0,24.0,14.27,633.0,1.95,63.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
554000.0,240.0,9.71,713.0,2.4,52.0,3.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
431000.0,360.0,9.59,743.0,8.45,37.0,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
493000.0,360.0,11.44,688.0,10.47,21.0,1.0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
502000.0,360.0,10.05,691.0,3.8,30.0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
842000.0,24.0,12.06,754.0,12.12,36.0,0.0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
562000.0,120.0,7.21,669.0,11.08,43.0,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
298000.0,240.0,11.78,755.0,3.43,43.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
391000.0,60.0,13.04,727.0,0.0,59.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
165000.0,36.0,10.49,631.0,5.58,21.0,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
408000.0,120.0,9.6,778.0,5.31,40.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
460000.0,240.0,13.39,753.0,1.66,63.0,3.0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
367000.0,24.0,11.97,656.0,6.34,34.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
100000.0,60.0,12.1,694.0,1.03,47.0,2.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1016000.0,12.0,12.28,726.0,2.39,32.0,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
485000.0,12.0,10.71,696.0,2.38,53.0,2.0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
479000.0,24.0,10.22,579.0,6.28,49.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
604000.0,120.0,10.56,599.0,4.74,52.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
649000.0,240.0,7.0,618.0,0.91,29.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
544000.0,36.0,7.72,682.0,7.83,35.0,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
